,Movie_ID,Person,Role,Release_Date,Box_Office_Final,person_value
0,tt2488496,J.J. Abrams,director,2015-12-18,2068223624,467365246.0
2,tt2488496,J.J. Abrams,writer,2015-12-18,2068223624,260095986.0
4,tt2488496,John Boyega,star,2015-12-18,2068223624,1024175.0
5,tt2488496,Oscar Isaac,star,2015-12-18,2068223624,46432264.0
7,tt0499549,James Cameron,writer,2009-12-18,2787965087,283000000.0
8,tt0499549,Sam Worthington,star,2009-12-18,2787965087,371353001.0
9,tt0499549,Zoe Saldana,star,2009-12-18,2787965087,103075949.0
10,tt0499549,Sigourney Weaver,star,2009-12-18,2787965087,256697520.0
11,tt1825683,Ryan Coogler,director,2018-02-16,1347071259,173567581.0
12,tt1825683,Ryan Coogler,writer,2018-02-16,1347071259,173567581.0
14,tt1825683,Chadwick Boseman,star,2018-02-16,1347071259,95001343.0
15,tt1825683,Michael B. Jordan,star,2018-02-16,1347071259,173567581.0
16,tt1825683,Lupita Nyong'o,star,2018-02-16,1347071259,10367161.0
17,tt4154756,Anthony Russo,director,2018-04-27,2048709917,1153304495.0
18,tt4154756,Joe Russo,director,2018-04-27,2048709917,1153304495.0
19,tt4154756,Christopher Markus,writer,2018-04-27,2048709917,1153304495.0
20,tt4154756,Stephen McFeely,writer,2018-04-27,2048709917,1153304495.0
21,tt4154756,Robert Downey Jr.,star,2018-04-27,2048709917,1519557910.0
22,tt4154756,Chris Hemsworth,star,2018-04-27,2048709917,853977126.0
23,tt4154756,Mark Ruffalo,star,2018-04-27,2048709917,1405413868.0
24,tt0369610,Colin Trevorrow,director,2015-06-12,1671713208,4010957.0
25,tt0369610,Rick Jaffa,writer,2015-06-12,1671713208,710644566.0
26,tt0369610,Amanda Silver,writer,2015-06-12,1671713208,482860185.0
27,tt0369610,Chris Pratt,star,2015-06-12,1671713208,774176600.0
28,tt0369610,Bryce Dallas Howard,star,2015-06-12,1671713208,105197635.0
29,tt0369610,Ty Simpkins,star,2015-06-12,1671713208,97009150.0
30,tt0848228,Joss Whedon,director,2012-05-04,1519557910,38869464.0
31,tt0848228,Joss Whedon,writer,2012-05-04,1519557910,70768144.0
32,tt0848228,Zak Penn,writer,2012-05-04,1519557910,459359555.0
33,tt0848228,Robert Downey Jr.,star,2012-05-04,1519557910,623933331.0
34,tt0848228,Chris Evans,star,2012-05-04,1519557910,370569774.0
35,tt0848228,Scarlett Johansson,star,2012-05-04,1519557910,162949164.0
36,tt3606756,Brad Bird,director,2018-06-15,1242770554,694713380.0
37,tt3606756,Brad Bird,writer,2018-06-15,1242770554,631442092.0
38,tt3606756,Craig T. Nelson,star,2018-06-15,1242770554,631442092.0
39,tt3606756,Holly Hunter,star,2018-06-15,1242770554,631442092.0
41,tt0468569,Christopher Nolan,director,2008-07-18,1004558444,374218673.0
42,tt0468569,Jonathan Nolan,writer,2008-07-18,1004558444,109676311.0
43,tt0468569,Christopher Nolan,writer,2008-07-18,1004558444,109676311.0
44,tt0468569,Christian Bale,star,2008-07-18,1004558444,374218673.0
45,tt0468569,Heath Ledger,star,2008-07-18,1004558444,215294342.0
46,tt0468569,Aaron Eckhart,star,2008-07-18,1004558444,96269812.0
47,tt3748528,Gareth Edwards,director,2016-12-16,1056057273,529076069.0
48,tt3748528,Chris Weitz,writer,2016-12-16,1056057273,543514353.0
49,tt3748528,Tony Gilroy,writer,2016-12-16,1056057273,442824138.0
50,tt3748528,Felicity Jones,star,2016-12-16,1056057273,220021259.0
51,tt3748528,Diego Luna,star,2016-12-16,1056057273,99783556.0
53,tt2771200,Bill Condon,director,2017-03-17,1263521126,832660037.0
54,tt2771200,Stephen Chbosky,writer,2017-03-17,1263521126,31670620.0
55,tt2771200,Evan Spiliotopoulos,writer,2017-03-17,1263521126,244819862.0
56,tt2771200,Emma Watson,star,2017-03-17,1263521126,1341511219.0
57,tt2771200,Dan Stevens,star,2017-03-17,1263521126,26307600.0
58,tt2771200,Luke Evans,star,2017-03-17,1263521126,217124280.0
59,tt2277860,Andrew Stanton,director,2016-06-17,1028570889,936743261.0
61,tt2277860,Andrew Stanton,writer,2016-06-17,1028570889,1063171911.0
62,tt2277860,Andrew Stanton,writer,2016-06-17,1028570889,1063171911.0
63,tt2277860,Ellen DeGeneres,star,2016-06-17,1028570889,936743261.0
64,tt2277860,Albert Brooks,star,2016-06-17,1028570889,936743261.0
66,tt2395427,Joss Whedon,director,2015-05-01,1405413868,1519557910.0
67,tt2395427,Joss Whedon,writer,2015-05-01,1405413868,1519557910.0
68,tt2395427,Stan Lee,writer,2015-05-01,1405413868,821708551.0
69,tt2395427,Robert Downey Jr.,star,2015-05-01,1405413868,1519557910.0
70,tt2395427,Chris Evans,star,2015-05-01,1405413868,1519557910.0
71,tt2395427,Mark Ruffalo,star,2015-05-01,1405413868,351723989.0
72,tt1345836,Christopher Nolan,director,2012-07-20,1084939099,1004558444.0
73,tt1345836,Jonathan Nolan,writer,2012-07-20,1084939099,1004558444.0
74,tt1345836,Christopher Nolan,writer,2012-07-20,1084939099,1004558444.0
75,tt1345836,Christian Bale,star,2012-07-20,1084939099,1004558444.0
76,tt1345836,Tom Hardy,star,2012-07-20,1084939099,156491279.0
77,tt1345836,Anne Hathaway,star,2012-07-20,1084939099,487519809.0
78,tt0298148,Andrew Adamson,director,2004-05-19,919838758,484409218.0
79,tt0298148,Kelly Asbury,director,2004-05-19,919838758,122563539.0
80,tt0298148,William Steig,writer,2004-05-19,919838758,484409218.0
82,tt0298148,Mike Myers,star,2004-05-19,919838758,484409218.0
83,tt0298148,Eddie Murphy,star,2004-05-19,919838758,484409218.0
84,tt0298148,Cameron Diaz,star,2004-05-19,919838758,484409218.0
85,tt1951264,Francis Lawrence,director,2013-11-22,864912963,585349010.0
86,tt1951264,Simon Beaufoy,writer,2013-11-22,864912963,377910544.0
87,tt1951264,Michael Arndt,writer,2013-11-22,864912963,286168572.0
88,tt1951264,Jennifer Lawrence,star,2013-11-22,864912963,694394724.0
89,tt1951264,Josh Hutcherson,star,2013-11-22,864912963,694394724.0
90,tt1951264,Liam Hemsworth,star,2013-11-22,864912963,694394724.0
91,tt0383574,Gore Verbinski,director,2006-07-07,1066179725,654264015.0
92,tt0383574,Ted Elliott,writer,2006-07-07,1066179725,654264015.0
93,tt0383574,Terry Rossio,writer,2006-07-07,1066179725,654264015.0
94,tt0383574,Johnny Depp,star,2006-07-07,1066179725,654264015.0
95,tt0383574,Orlando Bloom,star,2006-07-07,1066179725,871530324.0
96,tt0383574,Keira Knightley,star,2006-07-07,1066179725,203567857.0
97,tt4881806,J.A. Bayona,director,2018-06-22,1309484461,180274123.0
98,tt4881806,Derek Connolly,writer,2018-06-22,1309484461,64361194.0
100,tt4881806,Chris Pratt,star,2018-06-22,1309484461,1671713208.0
101,tt4881806,Bryce Dallas Howard,star,2018-06-22,1309484461,1671713208.0
103,tt0435761,Lee Unkrich,director,2010-06-18,1063171911,936743261.0
104,tt0435761,John Lasseter,writer,2010-06-18,1063171911,217898144.0
105,tt0435761,Andrew Stanton,writer,2010-06-18,1063171911,936743261.0
106,tt0435761,Tom Hanks,star,2010-06-18,1063171911,758239851.0
107,tt0435761,Tim Allen,star,2010-06-18,1063171911,172855065.0
108,tt0435761,Joan Cusack,star,2010-06-18,1063171911,314432837.0
109,tt0451279,Patty Jenkins,director,2017-06-02,821763408,64240813.0
111,tt0451279,Zack Snyder,writer,2017-06-02,821763408,456068181.0
112,tt0451279,Gal Gadot,star,2017-06-02,821763408,38803993.0
113,tt0451279,Chris Pine,star,2017-06-02,821763408,467365246.0
114,tt0451279,Robin Wright,star,2017-06-02,821763408,154500000.0
115,tt1300854,Shane Black,director,2013-05-03,1215439994,15569469.0
117,tt1300854,Shane Black,writer,2013-05-03,1215439994,15569469.0
118,tt1300854,Robert Downey Jr.,star,2013-05-03,1215439994,1519557910.0
119,tt1300854,Guy Pearce,star,2013-05-03,1215439994,123729176.0
120,tt1300854,Gwyneth Paltrow,star,2013-05-03,1215439994,623933331.0
121,tt3498820,Anthony Russo,director,2016-05-06,1153304495,714766572.0
122,tt3498820,Joe Russo,director,2016-05-06,1153304495,714766572.0
123,tt3498820,Christopher Markus,writer,2016-05-06,1153304495,714766572.0
124,tt3498820,Stephen McFeely,writer,2016-05-06,1153304495,714766572.0
125,tt3498820,Chris Evans,star,2016-05-06,1153304495,1519557910.0
126,tt3498820,Robert Downey Jr.,star,2016-05-06,1153304495,1519557910.0
127,tt3498820,Scarlett Johansson,star,2016-05-06,1153304495,1519557910.0
128,tt1392170,Gary Ross,director,2012-03-23,694394724,148336445.0
129,tt1392170,Gary Ross,writer,2012-03-23,694394724,148336445.0
131,tt1392170,Jennifer Lawrence,star,2012-03-23,694394724,353624124.0
132,tt1392170,Josh Hutcherson,star,2012-03-23,694394724,335260290.0
133,tt1392170,Liam Hemsworth,star,2012-03-23,694394724,92678948.0
134,tt2283362,Jake Kasdan,director,2017-12-20,962076292,216197492.0
135,tt2283362,Chris McKenna,writer,2017-12-20,962076292,311950384.0
137,tt2283362,Dwayne Johnson,star,2017-12-20,962076292,1516045911.0
138,tt2283362,Karen Gillan,star,2017-12-20,962076292,41327693.0
139,tt2283362,Kevin Hart,star,2017-12-20,962076292,875457937.0
140,tt0145487,Sam Raimi,director,2002-05-03,821708551,44567606.0
143,tt0145487,Tobey Maguire,star,2002-05-03,821708551,200687492.0
144,tt0145487,Kirsten Dunst,star,2002-05-03,821708551,90449929.0
145,tt0145487,Willem Dafoe,star,2002-05-03,821708551,11155214.0
146,tt1055369,Michael Bay,director,2009-06-24,836303693,709709780.0
147,tt1055369,Ehren Kruger,writer,2009-06-24,836303693,249348933.0
148,tt1055369,Roberto Orci,writer,2009-06-24,836303693,709709780.0
149,tt1055369,Shia LaBeouf,star,2009-06-24,836303693,786636033.0
150,tt1055369,Megan Fox,star,2009-06-24,836303693,709709780.0
151,tt1055369,Josh Duhamel,star,2009-06-24,836303693,709709780.0
152,tt2294629,Chris Buck,director,2013-11-27,1276480335,149044513.0
156,tt2294629,Kristen Bell,star,2013-11-27,1276480335,105173115.0
159,tt3896198,James Gunn,director,2017-05-05,863756051,774176600.0
160,tt3896198,James Gunn,writer,2017-05-05,863756051,774176600.0
162,tt3896198,Chris Pratt,star,2017-05-05,863756051,1671713208.0
163,tt3896198,Zoe Saldana,star,2017-05-05,863756051,2787965087.0
165,tt1201607,David Yates,director,2011-07-15,1341511219,960283305.0
166,tt1201607,Steve Kloves,writer,2011-07-15,1341511219,974755371.0
167,tt1201607,J.K. Rowling,writer,2011-07-15,1341511219,974755371.0
168,tt1201607,Daniel Radcliffe,star,2011-07-15,1341511219,974755371.0
169,tt1201607,Emma Watson,star,2011-07-15,1341511219,960283305.0
170,tt1201607,Rupert Grint,star,2011-07-15,1341511219,974755371.0
175,tt0266543,Albert Brooks,star,2003-05-30,936743261,3905032.0
178,tt0121766,George Lucas,director,2005-05-19,848754768,649398328.0
179,tt0121766,George Lucas,writer,2005-05-19,848754768,649398328.0
180,tt0121766,Hayden Christensen,star,2005-05-19,848754768,649398328.0
181,tt0121766,Natalie Portman,star,2005-05-19,848754768,649398328.0
182,tt0121766,Ewan McGregor,star,2005-05-19,848754768,649398328.0
183,tt0167260,Peter Jackson,director,2003-12-17,1119929521,926047111.0
184,tt0167260,J.R.R. Tolkien,writer,2003-12-17,1119929521,926047111.0
185,tt0167260,Fran Walsh,writer,2003-12-17,1119929521,926047111.0
186,tt0167260,Elijah Wood,star,2003-12-17,1119929521,926047111.0
187,tt0167260,Viggo Mortensen,star,2003-12-17,1119929521,926047111.0
188,tt0167260,Ian McKellen,star,2003-12-17,1119929521,926047111.0
189,tt0316654,Sam Raimi,director,2004-06-30,783766341,821708551.0
190,tt0316654,Stan Lee,writer,2004-06-30,783766341,821708551.0
191,tt0316654,Steve Ditko,writer,2004-06-30,783766341,821708551.0
192,tt0316654,Tobey Maguire,star,2004-06-30,783766341,821708551.0
193,tt0316654,Kirsten Dunst,star,2004-06-30,783766341,821708551.0
194,tt0316654,Alfred Molina,star,2004-06-30,783766341,81190583.0
195,tt2709768,Chris Renaud,director,2016-07-08,875457937,970761885.0
197,tt2709768,Cinco Paul,writer,2016-07-08,875457937,970761885.0
198,tt2709768,Ken Daurio,writer,2016-07-08,875457937,970761885.0
199,tt2709768,Louis C.K.,star,2016-07-08,875457937,43650785.0
201,tt2709768,Kevin Hart,star,2016-07-08,875457937,217196811.0
202,tt1690953,Pierre Coffin,director,2013-07-03,970761885,543113985.0
203,tt1690953,Chris Renaud,director,2013-07-03,970761885,543113985.0
204,tt1690953,Cinco Paul,writer,2013-07-03,970761885,543113985.0
205,tt1690953,Ken Daurio,writer,2013-07-03,970761885,543113985.0
206,tt1690953,Steve Carell,star,2013-07-03,970761885,543113985.0
207,tt1690953,Kristen Wiig,star,2013-07-03,970761885,288383523.0
208,tt1690953,Benjamin Bratt,star,2013-07-03,970761885,212742720.0
209,tt3040964,Jon Favreau,director,2016-04-15,966550600,623933331.0
210,tt3040964,Justin Marks,writer,2016-04-15,966550600,12764201.0
213,tt3040964,Bill Murray,star,2016-04-15,966550600,159231620.0
214,tt3040964,Ben Kingsley,star,2016-04-15,966550600,335154643.0
216,tt1431045,Rhett Reese,writer,2016-02-12,783112979,375740705.0
217,tt1431045,Paul Wernick,writer,2016-02-12,783112979,375740705.0
218,tt1431045,Ryan Reynolds,star,2016-02-12,783112979,587204668.0
220,tt1431045,T.J. Miller,star,2016-02-12,783112979,31584722.0
221,tt2096673,Pete Docter,director,2015-06-19,857611174,731342744.0
223,tt2096673,Pete Docter,writer,2015-06-19,857611174,731342744.0
225,tt2096673,Amy Poehler,star,2015-06-19,857611174,145708642.0
226,tt2096673,Bill Hader,star,2015-06-19,857611174,274325949.0
227,tt2096673,Lewis Black,star,2015-06-19,857611174,37442180.0
228,tt2820852,James Wan,director,2015-04-03,1516045911,318000141.0
229,tt2820852,Chris Morgan,writer,2015-04-03,1516045911,788679850.0
230,tt2820852,Gary Scott Thompson,writer,2015-04-03,1516045911,788679850.0
231,tt2820852,Vin Diesel,star,2015-04-03,1516045911,788679850.0
232,tt2820852,Paul Walker,star,2015-04-03,1516045911,788679850.0
233,tt2820852,Dwayne Johnson,star,2015-04-03,1516045911,788679850.0
234,tt1399103,Michael Bay,director,2011-06-29,1123746996,836303693.0
235,tt1399103,Ehren Kruger,writer,2011-06-29,1123746996,836303693.0
236,tt1399103,Shia LaBeouf,star,2011-06-29,1123746996,836303693.0
238,tt1399103,Tyrese Gibson,star,2011-06-29,1123746996,107376377.0
239,tt2179136,Clint Eastwood,director,2015-01-16,547326372,269958228.0
240,tt2179136,Jason Hall,writer,2015-01-16,547326372,7376027.0
242,tt2179136,Bradley Cooper,star,2015-01-16,547326372,774176600.0
243,tt2179136,Sienna Miller,star,2015-01-16,547326372,135560026.0
244,tt2179136,Kyle Gallner,star,2015-01-16,547326372,115664037.0
245,tt0167261,Peter Jackson,director,2002-12-18,926047111,871530324.0
246,tt0167261,J.R.R. Tolkien,writer,2002-12-18,926047111,871530324.0
247,tt0167261,Fran Walsh,writer,2002-12-18,926047111,871530324.0
248,tt0167261,Elijah Wood,star,2002-12-18,926047111,871530324.0
249,tt0167261,Ian McKellen,star,2002-12-18,926047111,871530324.0
250,tt0167261,Viggo Mortensen,star,2002-12-18,926047111,62198945.0
251,tt2948356,Byron Howard,director,2016-03-04,1023784195,591794936.0
252,tt2948356,Rich Moore,director,2016-03-04,1023784195,471222889.0
254,tt2948356,Rich Moore,writer,2016-03-04,1023784195,471222889.0
255,tt2948356,Ginnifer Goodwin,star,2016-03-04,1023784195,186438883.0
256,tt2948356,Jason Bateman,star,2016-03-04,1023784195,624386746.0
257,tt2948356,Idris Elba,star,2016-03-04,1023784195,411002906.0
258,tt1951265,Francis Lawrence,director,2014-11-21,755356711,864912963.0
259,tt1951265,Peter Craig,writer,2014-11-21,755356711,154026136.0
260,tt1951265,Danny Strong,writer,2014-11-21,755356711,176598908.0
261,tt1951265,Jennifer Lawrence,star,2014-11-21,755356711,864912963.0
262,tt1951265,Josh Hutcherson,star,2014-11-21,755356711,864912963.0
263,tt1951265,Liam Hemsworth,star,2014-11-21,755356711,864912963.0
264,tt0413300,Sam Raimi,director,2007-05-04,554341323,821708551.0
267,tt0413300,Tobey Maguire,star,2007-05-04,554341323,821708551.0
268,tt0413300,Kirsten Dunst,star,2007-05-04,554341323,821708551.0
269,tt0413300,Topher Grace,star,2007-05-04,554341323,45489752.0
270,tt2293640,Kyle Balda,director,2015-07-10,1163534901,348840316.0
271,tt2293640,Pierre Coffin,director,2015-07-10,1163534901,970761885.0
272,tt2293640,Brian Lynch,writer,2015-07-10,1163534901,554987477.0
273,tt2293640,Sandra Bullock,star,2015-07-10,1163534901,723192705.0
274,tt2293640,Jon Hamm,star,2015-07-10,1163534901,154026136.0
275,tt2293640,Michael Keaton,star,2015-07-10,1163534901,242688965.0
276,tt2250912,Jon Watts,director,2017-07-07,880166924,128002.0
277,tt2250912,Jonathan Goldstein,writer,2017-07-07,880166924,104884188.0
278,tt2250912,John Francis Daley,writer,2017-07-07,880166924,274325949.0
279,tt2250912,Tom Holland,star,2017-07-07,880166924,180274123.0
280,tt2250912,Michael Keaton,star,2017-07-07,880166924,1163534901.0
281,tt2250912,Robert Downey Jr.,star,2017-07-07,880166924,1519557910.0
282,tt1014759,Tim Burton,director,2010-03-05,1025467110,474968763.0
286,tt1014759,Johnny Depp,star,2010-03-05,1025467110,1066179725.0
287,tt1014759,Helena Bonham Carter,star,2010-03-05,1025467110,362211740.0
288,tt1477834,James Wan,director,2018-12-21,1138890756,1516045911.0
289,tt1477834,David Leslie Johnson-McGoldrick,writer,2018-12-21,1138890756,305270083.0
290,tt1477834,Will Beall,writer,2018-12-21,1138890756,105200903.0
291,tt1477834,Jason Momoa,star,2018-12-21,1138890756,614729668.0
292,tt1477834,Amber Heard,star,2018-12-21,1138890756,24850922.0
293,tt1477834,Willem Dafoe,star,2018-12-21,1138890756,821708551.0
294,tt2015381,James Gunn,director,2014-08-01,774176600,7774730.0
295,tt2015381,James Gunn,writer,2014-08-01,774176600,122356539.0
297,tt2015381,Chris Pratt,star,2014-08-01,774176600,468760692.0
298,tt2015381,Vin Diesel,star,2014-08-01,774176600,788679850.0
299,tt2015381,Bradley Cooper,star,2014-08-01,774176600,586764305.0
300,tt2975590,Zack Snyder,director,2016-03-25,873634919,668045518.0
301,tt2975590,Chris Terrio,writer,2016-03-25,873634919,232325503.0
302,tt2975590,David S. Goyer,writer,2016-03-25,873634919,668045518.0
303,tt2975590,Ben Affleck,star,2016-03-25,873634919,449220945.0
304,tt2975590,Henry Cavill,star,2016-03-25,873634919,668045518.0
305,tt2975590,Amy Adams,star,2016-03-25,873634919,668045518.0
306,tt1396484,Andy Muschietti,director,2017-09-08,700381748,146428180.0
308,tt1396484,Cary Joji Fukunaga,writer,2017-09-08,700381748,83861.0
310,tt1396484,Jaeden Martell,star,2017-09-08,700381748,4219536.0
312,tt1386697,David Ayer,director,2016-08-05,746846894,211817906.0
313,tt1386697,David Ayer,writer,2016-08-05,746846894,211817906.0
314,tt1386697,Will Smith,star,2016-08-05,746846894,624386746.0
315,tt1386697,Jared Leto,star,2016-08-05,746846894,72617068.0
316,tt1386697,Margot Robbie,star,2016-08-05,746846894,392000694.0
317,tt5463162,David Leitch,director,2018-05-18,784804768,130888901.0
318,tt5463162,Rhett Reese,writer,2018-05-18,784804768,783112979.0
319,tt5463162,Paul Wernick,writer,2018-05-18,784804768,783112979.0
320,tt5463162,Ryan Reynolds,star,2018-05-18,784804768,783112979.0
321,tt5463162,Josh Brolin,star,2018-05-18,784804768,624026776.0
322,tt5463162,Morena Baccarin,star,2018-05-18,784804768,783112979.0
325,tt0413267,Jeffrey Price,writer,2007-05-18,798958162,345141403.0
326,tt0413267,Peter S. Seaman,writer,2007-05-18,798958162,38360195.0
327,tt0413267,Mike Myers,star,2007-05-18,798958162,919838758.0
328,tt0413267,Cameron Diaz,star,2007-05-18,798958162,919838758.0
329,tt0413267,Eddie Murphy,star,2007-05-18,798958162,919838758.0
330,tt0418279,Michael Bay,director,2007-07-03,709709780,449220945.0
331,tt0418279,Roberto Orci,writer,2007-07-03,709709780,397850012.0
332,tt0418279,Alex Kurtzman,writer,2007-07-03,709709780,397850012.0
333,tt0418279,Shia LaBeouf,star,2007-07-03,709709780,149044513.0
334,tt0418279,Megan Fox,star,2007-07-03,709709780,33051296.0
335,tt0418279,Josh Duhamel,star,2007-07-03,709709780,20866170.0
336,tt0371746,Jon Favreau,director,2008-05-02,585174222,64321501.0
339,tt0371746,Robert Downey Jr.,star,2008-05-02,585174222,84785914.0
340,tt0371746,Gwyneth Paltrow,star,2008-05-02,585174222,141069860.0
341,tt0371746,Terrence Howard,star,2008-05-02,585174222,32972815.0
344,tt0241527,Steve Kloves,writer,2001-11-16,974755371,8312406.0
348,tt0367882,Steven Spielberg,director,2008-05-22,786636033,591745540.0
349,tt0367882,David Koepp,writer,2008-05-22,786636033,591745540.0
350,tt0367882,George Lucas,writer,2008-05-22,786636033,848754768.0
351,tt0367882,Harrison Ford,star,2008-05-22,786636033,291420351.0
352,tt0367882,Cate Blanchett,star,2008-05-22,786636033,213741459.0
353,tt0367882,Shia LaBeouf,star,2008-05-22,786636033,709709780.0
358,tt0120737,Ian McKellen,star,2001-12-19,871530324,296339527.0
360,tt3501632,Taika Waititi,director,2017-11-03,853977126,3333000.0
363,tt3501632,Chris Hemsworth,star,2017-11-03,853977126,644783140.0
364,tt3501632,Tom Hiddleston,star,2017-11-03,853977126,644783140.0
365,tt3501632,Cate Blanchett,star,2017-11-03,853977126,786636033.0
366,tt1228705,Jon Favreau,director,2010-05-07,623933331,585174222.0
367,tt1228705,Justin Theroux,writer,2010-05-07,623933331,188072649.0
368,tt1228705,Stan Lee,writer,2010-05-07,623933331,821708551.0
369,tt1228705,Robert Downey Jr.,star,2010-05-07,623933331,585174222.0
370,tt1228705,Mickey Rourke,star,2010-05-07,623933331,26236603.0
371,tt1228705,Gwyneth Paltrow,star,2010-05-07,623933331,585174222.0
374,tt0121765,Jonathan Hales,writer,2002-05-16,649398328,165333180.0
375,tt0121765,Hayden Christensen,star,2002-05-16,649398328,5920746.0
376,tt0121765,Natalie Portman,star,2002-05-16,649398328,33771174.0
377,tt0121765,Ewan McGregor,star,2002-05-16,649398328,179213434.0
378,tt0449088,Gore Verbinski,director,2007-05-25,963420425,1066179725.0
379,tt0449088,Ted Elliott,writer,2007-05-25,963420425,1066179725.0
380,tt0449088,Terry Rossio,writer,2007-05-25,963420425,1066179725.0
381,tt0449088,Johnny Depp,star,2007-05-25,963420425,1066179725.0
382,tt0449088,Orlando Bloom,star,2007-05-25,963420425,1066179725.0
383,tt0449088,Keira Knightley,star,2007-05-25,963420425,1066179725.0
384,tt0325980,Gore Verbinski,director,2003-07-09,654264015,249348933.0
385,tt0325980,Ted Elliott,writer,2003-07-09,654264015,484409218.0
386,tt0325980,Terry Rossio,writer,2003-07-09,654264015,76529181.0
387,tt0325980,Johnny Depp,star,2003-07-09,654264015,83282296.0
388,tt0325980,Geoffrey Rush,star,2003-07-09,654264015,56298474.0
389,tt0325980,Orlando Bloom,star,2003-07-09,654264015,871530324.0
390,tt1074638,Sam Mendes,director,2012-11-09,1108561013,181001478.0
391,tt1074638,Neal Purvis,writer,2012-11-09,1108561013,599045960.0
392,tt1074638,Robert Wade,writer,2012-11-09,1108561013,599045960.0
393,tt1074638,Daniel Craig,star,2012-11-09,1108561013,599045960.0
394,tt1074638,Javier Bardem,star,2012-11-09,1108561013,204594016.0
395,tt1074638,Naomie Harris,star,2012-11-09,1108561013,38105077.0
396,tt0903624,Peter Jackson,director,2012-12-14,1021103568,1119929521.0
397,tt0903624,Fran Walsh,writer,2012-12-14,1021103568,1119929521.0
398,tt0903624,Philippa Boyens,writer,2012-12-14,1021103568,93621340.0
399,tt0903624,Martin Freeman,star,2012-12-14,1021103568,104478416.0
400,tt0903624,Ian McKellen,star,2012-12-14,1021103568,1119929521.0
402,tt0417741,David Yates,director,2009-07-15,934416487,939885929.0
403,tt0417741,Steve Kloves,writer,2009-07-15,934416487,974755371.0
404,tt0417741,J.K. Rowling,writer,2009-07-15,934416487,974755371.0
405,tt0417741,Daniel Radcliffe,star,2009-07-15,934416487,974755371.0
406,tt0417741,Emma Watson,star,2009-07-15,934416487,939885929.0
407,tt0417741,Rupert Grint,star,2009-07-15,934416487,974755371.0
408,tt1325004,David Slade,director,2010-06-30,698491347,80276156.0
409,tt1325004,Melissa Rosenberg,writer,2010-06-30,698491347,709827462.0
410,tt1325004,Stephenie Meyer,writer,2010-06-30,698491347,709827462.0
411,tt1325004,Kristen Stewart,star,2010-06-30,698491347,709827462.0
412,tt1325004,Robert Pattinson,star,2010-06-30,698491347,709827462.0
413,tt1325004,Taylor Lautner,star,2010-06-30,698491347,709827462.0
414,tt1259571,Chris Weitz,director,2009-11-20,709827462,346000000.0
415,tt1259571,Melissa Rosenberg,writer,2009-11-20,709827462,392616625.0
416,tt1259571,Stephenie Meyer,writer,2009-11-20,709827462,392616625.0
417,tt1259571,Kristen Stewart,star,2009-11-20,709827462,392616625.0
418,tt1259571,Robert Pattinson,star,2009-11-20,709827462,392616625.0
420,tt0926084,David Yates,director,2010-11-19,960283305,939885929.0
421,tt0926084,Steve Kloves,writer,2010-11-19,960283305,974755371.0
422,tt0926084,J.K. Rowling,writer,2010-11-19,960283305,974755371.0
423,tt0926084,Daniel Radcliffe,star,2010-11-19,960283305,974755371.0
424,tt0926084,Emma Watson,star,2010-11-19,960283305,939885929.0
425,tt0926084,Rupert Grint,star,2010-11-19,960283305,974755371.0
426,tt1049413,Pete Docter,director,2009-05-29,731342744,562816256.0
428,tt1049413,Pete Docter,writer,2009-05-29,731342744,562816256.0
433,tt1375666,Christopher Nolan,director,2010-07-16,825532764,1004558444.0
434,tt1375666,Christopher Nolan,writer,2010-07-16,825532764,1004558444.0
435,tt1375666,Leonardo DiCaprio,star,2010-07-16,825532764,352114312.0
436,tt1375666,Joseph Gordon-Levitt,star,2010-07-16,825532764,109578115.0
437,tt1375666,Ellen Page,star,2010-07-16,825532764,231411584.0
438,tt1673434,Bill Condon,director,2012-11-16,832660037,712171856.0
439,tt1673434,Melissa Rosenberg,writer,2012-11-16,832660037,712171856.0
440,tt1673434,Stephenie Meyer,writer,2012-11-16,832660037,712171856.0
441,tt1673434,Kristen Stewart,star,2012-11-16,832660037,712171856.0
442,tt1673434,Robert Pattinson,star,2012-11-16,832660037,712171856.0
443,tt1673434,Taylor Lautner,star,2012-11-16,832660037,712171856.0
446,tt0373889,J.K. Rowling,writer,2007-07-11,939885929,974755371.0
447,tt0373889,Daniel Radcliffe,star,2007-07-11,939885929,974755371.0
448,tt0373889,Emma Watson,star,2007-07-11,939885929,896911078.0
449,tt0373889,Rupert Grint,star,2007-07-11,939885929,974755371.0
450,tt0363771,Andrew Adamson,director,2005-12-09,745013115,919838758.0
451,tt0363771,Ann Peacock,writer,2005-12-09,745013115,163536.0
452,tt0363771,Andrew Adamson,writer,2005-12-09,745013115,919838758.0
453,tt0363771,Tilda Swinton,star,2005-12-09,745013115,8821782.0
456,tt0770828,Zack Snyder,director,2013-06-14,668045518,456068181.0
457,tt0770828,David S. Goyer,writer,2013-06-14,668045518,374218673.0
458,tt0770828,David S. Goyer,writer,2013-06-14,668045518,374218673.0
459,tt0770828,Henry Cavill,star,2013-06-14,668045518,226904017.0
460,tt0770828,Amy Adams,star,2013-06-14,668045518,413106170.0
461,tt0770828,Michael Shannon,star,2013-06-14,668045518,20275446.0
462,tt0330373,Mike Newell,director,2005-11-18,896911078,141337989.0
463,tt0330373,Steve Kloves,writer,2005-11-18,896911078,974755371.0
